Organization,Link,Sentence,isWayback,Label
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/c8f37bc6-7e6a-480b-8afd-c78c10c51abf,"On September 16, 2013, in response to requests from area producers for firm service between Simonette and Fox Creek, Alberta, Pembina announced plans to proceed with a $115 million expansion of its Peace Pipeline System (the ""Simonette Pipeline Expansion"").",False,0
Canadian Natural Resources,https://www.cnrl.com/content/uploads/2023/05/0504-Q123-Front-End.pdf,Net  earnings  of  approximately  $1.8  billion  and  adjusted  net  earnings  from  operations  of  approximately $1.9 billion.,True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/af2415eb-3e55-48a0-b4b3-2ccfa050682c,"The following are the contractual maturities of financial liabilities, including estimated interest payments and excluding the impact of netting agreements.",True,0
Suncor Energy,http://web.archive.org/web/20220704160249/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2013/2013-10-30-suncor-energy-reports-2013-third-quarter-results-en.pdf?modified=20210902050742,"Suncor's share of Syncrude production decreased to an average of 27,200 bbls/d in the third quarter of 2013 from 37,600 bbls/d in the third quarter of 2012, due primarily to planned maintenance performed on one of three cokers and the LC Finer.",True,0
Canadian Natural Resources,https://www.cnrl.com/upload/media_element/1359/04/1109-acquisition-of-storm-resources-ltd.pdf,Phone: 403-514-7777   Email: ir@cnrl.com www.cnrl.com,True,0
Imperial Oil,https://news.imperialoil.ca/news-releases/news-releases/2019/Imperial-announces-second-quarter-2019-financial-and-operating-results/default.aspx,"Second quarter 2019 results include a favourable impact, largely non-cash, of $662 million associated with the Alberta corporate income tax rate decrease.",True,0
Canadian Natural Resources,https://www.cnrl.com/upload/media_element/1366/c183aa1c98e7/0303-q421-front-end.pdf,The conference archive ID number is 2278721.,True,0
Suncor Energy,http://web.archive.org/web/20221007103655/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-04-14-suncor-supports-communities-through-petro-canada-en.pdf?modified=20220917160733,"Whether you are a health care worker on the frontline, a truck driver ensuring needed products are delivered across the country, a transit worker who is getting others where they need to go, or a grocery store, pharmacy, or food delivery service employee, you are essential, and we celebrate your contribution.",True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123743&lang=en,"At September 30, 2022, the Fund totalled $529 billion.",False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/9a94bfed-f167-4c66-b11e-f553a73ad88e,"per share, to be paid, subject to applicable law, on September 29, 2023, to shareholders of record on September",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/3c2f1698-d492-45dc-acd5-1dea1df3f04f,"""We continue to strive for excellence by advancing our safety culture initiative and the current focus is on safely executing our suite of growth projects.""",True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123641&lang=en,"CALGARY, AB and LANSING, Mich., Sept. 9, 2020 /CNW/ - Enbridge (TSX: ENB) (NYSE: ENB) will restart the east segment of Line 5 in the Straits of Mackinac after receiving authorization from the Pipeline and Hazardous Materials Safety Administration (PHMSA) and approval from the Michigan Circuit Court.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/9d7026d2-5c87-4dd9-8156-cbb581837a06,"CALGARY, Feb. 28, 2020 /CNW/ - Pembina Pipeline Corporation (""Pembina"" or ""the Company"") (TSX: PPL; NYSE: PBA) has filed its audited consolidated financial statements for the year ended December 31, 2019 as well as the related management's discussion and analysis, with Canadian securities regulatory authorities.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/f1d91820-2686-4920-b838-8d94f833a065,Saturn II,False,0
Canadian Natural Resources,https://www.cnrl.com/upload/media_element/1292/02/0318-corporate-update.pdf,"Detailed guidance on production levels, capital expenditures and production expenses can be found on the Company's website at www.cnrl.com.",True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123726&lang=en,Goal: 28 per cent racial and ethnic minority groups across the Enbridge workforce by 2025.,False,0
Imperial Oil,http://web.archive.org/web/20220214215231/https://news.imperialoil.ca/news-releases/news-releases/2021/Imperial-announces-plan-to-accelerate-share-purchases-under-normal-course-issuer-bid/default.aspx,"When we have surplus cash beyond our base dividend, efficient share repurchases through an NCIB has been our first step.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/1c3a594b-6871-47b9-b5bf-37ed2f5c8200,____________________________________________1 TM denotes trademark of Canaccord Genuity Corp.,False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/c8f37bc6-7e6a-480b-8afd-c78c10c51abf,The Series F debentures may be converted at the option of the holder at a conversion price of $29.53 per common share at any time prior to maturity and may be redeemed by the Company.,False,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123820&lang=en,Questar will join Enbridge's Gas Distribution and Storage Business Unit.,False,0
Suncor Energy,http://web.archive.org/web/20220704162019/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-07-13-suncor-energy-releases-2017-report-on-sustainability-en.pdf?modified=20210902050952,"In 2016, COSIA received 113 new contributed technologies with a cost of",True,0
Canadian Natural Resources,https://www.cnrl.com/upload/media_element/1347/04/0805-q221-front-end.pdf,"25% reduction in oil sands GHG emissions intensity by 2025, from a 2016 baseline.",True,1
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/29bbba9d-35e6-4ff6-98a5-3ec93a929174,The purpose of the Adjusted EBITDA projections is to provide investors with an indication of the value to Pembina of the PDH/PP facility or our expected financial results.,True,0
Suncor Energy,http://web.archive.org/web/20240518045646/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2024/2024-05-07-news-release-suncor-energy-reports-voting-results-from-agm-en.pdf?modified=20240507210107,Daniel Romasko,True,0
Canadian Natural Resources,https://www.cnrl.com/content/uploads/2024/10/1031-Q324-Front-End.pdf,"While  we  wait  for  clarity  on  this  legislation,  we  are  proud  to  share  Canadian  Natural's  performance  in  governance, workplace and process safety, and our contributions to people, community and partnerships.",False,0
Suncor Energy,http://web.archive.org/web/20221007095721/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2021/2021-05-26-nr-su-corporate-strategy-update-en.pdf?modified=20220907174616,All dividends are at the discretion of Suncor's Board of Directors.,True,0
Suncor Energy,http://web.archive.org/web/20221007093052/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2021/2021-10-27-nr-su-q3-dividend-en.pdf?modified=20220907174743,"Capital guidance is expected to be approximately $4.7 billion, $300 million below the $5.0 billion annual cap outlined at Investor Day.",True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123626&lang=en,"John Whelen, EVP & Chief Development Officer, Enbridge, added: ""We are pleased to mark this important milestone with our partners.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/6357c8a0-a41e-4124-9628-4b7faaf97ecb,The most directly comparable financial measure to adjusted cash flow from operating activities that is determined in accordance with GAAP and disclosed in Pembina's financial statements is cash flow from operating activities.,False,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123779&lang=en,The transaction also reinforces our position as the first-choice energy delivery company in North America.,False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/e3621171-a7fb-493a-9369-eb4acb3f4411,The Settlement is fair and equitable to Alliance and all Shippers.,False,0
Canadian Natural Resources,https://www.cnrl.com/content/uploads/2024/05/0502-Q124-Front-End.pdf,"Long-term debt, net (also referred to as net debt) is a capital management measure that is calculated as current and long-term debt less cash and cash equivalents.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/b10695e0-7954-439d-bdde-9eaa9959c9dd,"A live webcast of the conference call can be accessed on Pembina's website at www.pembina.com under Investor Centre/ Presentation & Events, or by entering:https://produceredition.webcasts.com/starthere.jsp?ei=1499099&tp_key=9492e908e4 in your web browser.",True,0
Suncor Energy,http://web.archive.org/web/20220704142712/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2009/2009-09-03-suncor-energy-reports-oil-sands-production-numbers-for-august-2009-en.pdf?modified=20210902050525,"Calgary, Alberta (September 3, 2009) -",True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123833&lang=en,"In addition, domestic and international oil demand highlight the necessity of integrated infrastructure, and Enbridge is there to provide it.",False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/f1d91820-2686-4920-b838-8d94f833a065,This increase was largely due to improved results from operating activities in each of Pembina's businesses and returns on new assets and services.,True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/c8f37bc6-7e6a-480b-8afd-c78c10c51abf,Deferred tax is not recognized for:,True,0
